Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
43968,US-Mexico Border,9-Nov-17,2017,Nov,1,,1,,,1,,Drowning,"Río Bravo, Centro Recreativo La Playita, Reynosa, Tamaulipas, Mexico",Debate,"26.143301175123, -98.330944598395",Central America to US,http://bit.ly/2zw7zYD,Central America,1
43969,Mediterranean,9-Nov-17,2017,Nov,2,,2,,,2,,Drowning,"Beach in Tangiers, Morocco",Caminando Fronteras,"35.777154148825, -5.789837326123",Western Mediterranean,http://bit.ly/2m9h8rt,Uncategorized,4
43971,Mediterranean,9-Nov-17,2017,Nov,1,,1,,,1,1,Drowning,"Sarakina Mamadou, near Mantamado, northeastern coast of Lesvos, Greece","IOM Greece, Hellenic Coastguard","39.350632522991, 26.376079439453",Eastern Mediterranean,http://www.hcg.gr/node/16475,Uncategorized,5
44056,US-Mexico Border,9-Nov-17,2017,Nov,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.190352400000, -112.914147600000",Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5
44263,North Africa,9-Nov-17,2017,Nov,1,,1,,,1,,Sickness and lack of access to medicines,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.534667970000, 24.297353380000",,,Northern Africa,2
44259,North Africa,8-Nov-17,2017,Nov,1,,1,,,1,1,Uknown,"Benghazi, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"20.086790900000, 32.119424200000",,,Northern Africa,2
44260,North Africa,8-Nov-17,2017,Nov,1,,1,,,1,,Starvation,"Kassala, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"36.403962900000, 15.458133200000",,,Northern Africa,2
44261,North Africa,8-Nov-17,2017,Nov,2,,2,,2,,,Harsh conditions,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.853759770000, 28.464013180000",,,Northern Africa,2
44262,North Africa,8-Nov-17,2017,Nov,2,,2,,,2,2,Starvation,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.106445310000, 29.051517840000",,,Northern Africa,2
43962,Mediterranean,7-Nov-17,2017,Nov,1,,1,10,,,,Uknown,"Unspecified location off the coast of Tangiers, Morocco",Alarm Phone,"35.875277696775, -5.696625198438",Western Mediterranean,http://bit.ly/2AigFFF,Uncategorized,1
44256,North Africa,7-Nov-17,2017,Nov,1,,1,,,1,,Sickness and lack of access to medicines,"Al Hajer, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"33.229176960000, 14.101544910000",,,Northern Africa,2
44257,North Africa,7-Nov-17,2017,Nov,5,,5,,,,,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.919921880000, 24.537441720000",,,Northern Africa,2
44258,North Africa,7-Nov-17,2017,Nov,2,,2,,2,,,Starvation,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.238281250000, 24.557428430000",,,Northern Africa,2
43964,Mediterranean,6-Nov-17,2017,Nov,5,29,34,106,,,1,Drowning,"30 nautical miles north of Tripoli, Libya","IOM Italy, IOM Libya, Sea-Watch","34.341859153473, 13.828545331250",Central Mediterranean,"http://bit.ly/2zBoHgB, http://reut.rs/2zB3iEf, http://bit.ly/2zpGEgX",Uncategorized,4
43970,Mediterranean,6-Nov-17,2017,Nov,1,,1,,1,,1,Drowning,"Aspropotamos, near Mantamado, northeastern coast of Lesvos, Greece","IOM Greece, Hellenic Coastguard","39.343198556470, 26.375392793945",Eastern Mediterranean,http://www.hcg.gr/node/16439,Uncategorized,5
44252,US-Mexico Border,6-Nov-17,2017,Nov,1,,1,,1,,,Uknown,"1298 W Military Road, Mission, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,"26.212256000000, -98.421393200000",Central America to US,,Northern America,5
44253,US-Mexico Border,6-Nov-17,2017,Nov,1,,1,,,1,,Drowning,"All American Canal, Drop 2, Winterhaven, Imperial County, California",Imperial County Coroner's Office,"32.737316100000, -115.164882500000",Central America to US,,Northern America,5
44254,North Africa,6-Nov-17,2017,Nov,4,,4,,,4,,Starvation,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"32.899829300000, 24.088938000000",,,Northern Africa,2
44255,North Africa,6-Nov-17,2017,Nov,3,,3,,,,,Starvation,"Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),"5.525810700000, 22.788820900000",,,Northern Africa,2
43967,US-Mexico Border,5-Nov-17,2017,Nov,1,,1,,,1,,Drowning,"Río Bravo, near Puente III del Comercio Mundial, Nuevo Laredo, Tamaulipas, Mexico",El Mañana,"27.597622627217, -99.537279477216",Central America to US,http://bit.ly/2AlX5YW,Central America,1
43924,Mediterranean,4-Nov-17,2017,Nov,1,,1,,1,,,Fuel burns,"Mohamed V Hospital, Tangiers, Morocco",Caminando Fronteras,"35.778176000000, -5.827966600000",Western Mediterranean,"http://bit.ly/2zilYWb, http://bit.ly/2yIuEZ6",Uncategorized,4
44250,North Africa,4-Nov-17,2017,Nov,5,,5,,,,,Uknown,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.062500000000, 25.195311080000",,,Northern Africa,2
44251,North Africa,4-Nov-17,2017,Nov,1,,1,,1,,,Sickness and lack of access to medicines,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.578613280000, 25.215191680000",,,Northern Africa,2
43921,Mediterranean,3-Nov-17,2017,Nov,3,7,10,15,1,,,Drowning,"Off Kalymnos Island, Greece","IOM Turkey, Reuters","37.031187012469, 27.126068793164",Eastern Mediterranean,http://reut.rs/2h0CFxe,Uncategorized,4
43922,Mediterranean,3-Nov-17,2017,Nov,23,53,76,64,23,,,Drowning,Unspecified location between Libya and Italy,"IOM Italy, EUNAVFORMED","34.000148459845, 13.053526312500",Central Mediterranean,"https://goo.gl/vcLquk, http://bit.ly/2y65sHj",Uncategorized,4
43923,Mediterranean,3-Nov-17,2017,Nov,3,11,14,,3,,,Uknown,Unspecified location between Libya and Italy,IOM Italy,"34.078380455797, 13.081475018750",Central Mediterranean,http://bit.ly/2y65sHj,Uncategorized,4
44055,US-Mexico Border,3-Nov-17,2017,Nov,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.117359800000, -113.190520300000",Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5
43963,Sub-Saharan Africa,2-Nov-17,2017,Nov,3,3,6,12,,,,Drowning,North-west off Mtsamboro Island - en route to Mayotte (France),Le Parisien,"-12.626542185194, 45.063276784375",,http://bit.ly/2iCAIaK,Eastern Africa,1
44249,North Africa,2-Nov-17,2017,Nov,3,,3,,,3,,Starvation,"Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"20.140259400000, 30.214647000000",,,Northern Africa,2
43912,Mediterranean,1-Nov-17,2017,Nov,8,,8,142,,,,Uknown,Unspecified location off the coast of Libya,IOM Italy,"33.690138498642, 12.661743164062",Central Mediterranean,http://bit.ly/2z7vknw,Uncategorized,4
43920,US-Mexico Border,1-Nov-17,2017,Nov,1,,1,,,,,Uknown,"Ranch near Falfurrias, Brooks County, Texas ",U.S. Border Patrol,"27.152473267425, -98.213522596289",Central America to US,http://bit.ly/2Angycv,Northern America,5
43917,North Africa,31-Oct-17,2017,Oct,1,,1,,,1,,Drowning,"900m off the coast of Morro Jable, Fuerteventura, Canary Islands, Spain",La Provincia,"28.045125339503, -14.351981153442",Western African,http://bit.ly/2zdUO4Q,Western Africa,1
44248,North Africa,31-Oct-17,2017,Oct,3,,3,,,,,Suffocation,"Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"20.140259400000, 30.214647000000",,,Northern Africa,2
43911,Mediterranean,30-Oct-17,2017,Oct,2,,2,12,,2,,Drowning,"Off the coast of Mostaganem, Algeria",Agenzia Nova,"36.076415421565, 0.045381019922",Western Mediterranean,http://bit.ly/2ijciCX,Uncategorized,1
43954,US-Mexico Border,30-Oct-17,2017,Oct,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.179197800000, -112.947334100000",Central America to US,http://www.humaneborders.info/,Northern America,5
44243,Sub-Saharan Africa,30-Oct-17,2017,Oct,2,,2,,1,1,1,Starvation,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"7.986535000000, 16.974168900000",,,Western Africa,2
44244,North Africa,30-Oct-17,2017,Oct,2,,2,,,2,,Dehydration,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.856858600000, 23.311238900000",,,Northern Africa,2
44245,North Africa,30-Oct-17,2017,Oct,5,,5,,,,,Uknown,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.665039060000, 27.887942670000",,,Northern Africa,2
44246,North Africa,30-Oct-17,2017,Oct,3,,3,,,3,,Dehydration,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.741699220000, 29.277115800000",,,Northern Africa,2
44247,North Africa,30-Oct-17,2017,Oct,5,,5,,,5,,Starvation,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.677734380000, 24.956491290000",,,Northern Africa,2
43910,Mediterranean,29-Oct-17,2017,Oct,2,3,5,48,,,,Drowning,"Off the coast of Tangiers, Morocco",Caminando Fronteras,"35.839661046921, -5.787262405469",Western Mediterranean,"http://bit.ly/2iMyQzH, http://bit.ly/2xyQfyp, http://bit.ly/2inlupO",Uncategorized,4
44241,Sub-Saharan Africa,29-Oct-17,2017,Oct,2,,2,,,2,1,Vehicle Accident,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-8.002889200000, 12.639231600000",,,Western Africa,2
44242,North Africa,29-Oct-17,2017,Oct,1,,1,,,1,,Shot,"Benghazi, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"20.086790900000, 32.119424200000",,,Northern Africa,2
44239,North Africa,28-Oct-17,2017,Oct,6,,6,,,,,Uknown,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"25.773925780000, 18.948180500000",,,Northern Africa,2
44240,Sub-Saharan Africa,28-Oct-17,2017,Oct,1,,1,,,1,,Dehydration,"Tunduma, on the Tanzania-Zambia border",Mixed Migration Monitoring Mechanism Initiative (4Mi),"32.768947900000, 9.309564800000",,,Eastern Africa,2
44238,US-Mexico Border,27-Oct-17,2017,Oct,1,,1,,,1,,Drowning,"Irrigation canal, Calexico, Imperial County, California",Imperial County Coroner's Office,"32.665566240836, -115.550772584910",Central America to US,,Northern America,5
43899,Mediterranean,26-Oct-17,2017,Oct,1,,1,,,1,,Uknown,"Body found under truck in ferry in Port of Melilla, Spain",Público,"35.291156590870, -2.927625956006",Western Mediterranean,"http://bit.ly/2zRCBbm, http://bit.ly/2lpGctQ",Uncategorized,3
44237,North Africa,26-Oct-17,2017,Oct,4,,4,,,,,Uknown,"Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"32.717285160000, 21.851620760000",,,Northern Africa,2
44235,Sub-Saharan Africa,25-Oct-17,2017,Oct,1,,1,,,1,,Sickness and lack of access to medicines,"Beitbridge, South Africa",Mixed Migration Monitoring Mechanism Initiative (4Mi),"29.989149250000, -22.225581760000",,,Southern Africa,2
44236,Sub-Saharan Africa,25-Oct-17,2017,Oct,3,,3,,1,1,1,Vehicle Accident,"Mopti, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-4.197462700000, 14.487428400000",,,Western Africa,2
43919,US-Mexico Border,24-Oct-17,2017,Oct,1,,1,,,,,Uknown,"Ranch near Sarita, Kenedy County, Texas, USA",KZTV Action 10 News,"27.218799736744, -97.794112418555",Central America to US,http://bit.ly/2z9uA3X,Northern America,1
44231,North Africa,24-Oct-17,2017,Oct,1,,1,,,1,,Dehydration,Egypt-Libya border,Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.981536870000, 30.664494070000",,,Northern Africa,2
44232,Sub-Saharan Africa,24-Oct-17,2017,Oct,4,,4,,,4,,Dehydration,"Madamma, Niger, near the border with Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.626142400000, 21.935449900000",,,Western Africa,2
44233,Sub-Saharan Africa,24-Oct-17,2017,Oct,4,,4,,,,,Dehydration,"Outside Dirkou, Niger, near the border with Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.081790300000, 19.004818100000",,,Western Africa,2
44234,North Africa,24-Oct-17,2017,Oct,3,,3,,,3,,Starvation,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.839355470000, 18.365278460000",,,Northern Africa,2
43907,US-Mexico Border,23-Oct-17,2017,Oct,8,,8,,,,,Uknown,"Starr County, Texas, USA",Webb County Office of the Medical Examiner,"26.621516700000, -98.748116700000",Central America to US,,Northern America,5
44223,Sub-Saharan Africa,23-Oct-17,2017,Oct,3,,3,,1,2,2,Vehicle Accident,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-8.002889200000, 12.639231600000",,,Western Africa,2
44224,North Africa,23-Oct-17,2017,Oct,10,,10,,,,,Starvation,"Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.053676000000, 31.797583100000",,,Northern Africa,2
44225,North Africa,23-Oct-17,2017,Oct,8,,8,,,,,Starvation,"Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.053676000000, 31.797583100000",,,Northern Africa,2
44226,Sub-Saharan Africa,23-Oct-17,2017,Oct,2,,2,,1,1,,Vehicle Accident,"Outside Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"8.085411953000, 17.022760830000",,,Western Africa,2
44227,North Africa,23-Oct-17,2017,Oct,4,,4,,,,,Starvation,"Unspecified location in the Sahara desert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"25.773925780000, 29.621519570000",,,Northern Africa,2
44228,North Africa,23-Oct-17,2017,Oct,2,,2,,,2,,Starvation,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.106445310000, 29.051517840000",,,Northern Africa,2
44229,North Africa,23-Oct-17,2017,Oct,7,,7,,,,,Starvation,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.534667970000, 24.297353380000",,,Northern Africa,2
44230,North Africa,23-Oct-17,2017,Oct,3,,3,,,,,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.609863280000, 29.200423170000",,,Northern Africa,2
43893,Mediterranean,22-Oct-17,2017,Oct,8,,8,,,,,Drowning,"Bodies retrieved in Al Khums, Libya",IOM Libya,"32.679837405805, 14.299608421484",Central Mediterranean,,Uncategorized,4
43894,Mediterranean,22-Oct-17,2017,Oct,1,,1,17,,1,,Drowning,"Off the coast of Melilla, Spain, near Beni Ensar","El Mundo, Cuatro","35.282888789154, -2.913308348535",Central Mediterranean,"http://bit.ly/2yGH6GS, http://bit.ly/2xgGUeF",Uncategorized,3
44217,North Africa,22-Oct-17,2017,Oct,2,,2,,,2,,Excessive Physical Abuse,"Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"20.140259400000, 30.214647000000",,,Northern Africa,2
44218,North Africa,22-Oct-17,2017,Oct,2,,2,,1,1,,Starvation,"Al Sharif, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.685997000000, 32.737298700000",,,Northern Africa,2
44219,Sub-Saharan Africa,22-Oct-17,2017,Oct,3,,3,,,3,,Dehydration,"Gao, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-0.027986700000, 16.263980700000",,,Western Africa,2
44220,Sub-Saharan Africa,22-Oct-17,2017,Oct,2,,2,,,2,,Dehydration,"Gao, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-0.027986700000, 16.263980700000",,,Western Africa,2
44221,Sub-Saharan Africa,22-Oct-17,2017,Oct,1,,1,,,1,1,Sickness and lack of access to medicines,"Kano, Nigeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),"8.591956100000, 12.002179400000",,,Western Africa,2
44222,North Africa,22-Oct-17,2017,Oct,6,,6,,,6,,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.853759770000, 28.464013180000",,,Northern Africa,2
44603,Mediterranean,22-Oct-17,2017,Oct,1,,1,17,,1,,Drowning,"Off the coast of Melilla, Spain, near Beni Ensar","El Mundo, Cuatro","35.286041628488, -2.901978697656",Western Mediterranean,"http://bit.ly/2yGH6GS,, http://bit.ly/2xgGUeF",Uncategorized,1
43909,North Africa,21-Oct-17,2017,Oct,6,,6,13,,,,Vehicle Accident,"Motorway between Asilah and Tanger, near Akouas Briech, Morocco",Le360,"35.514650438339, -5.988293378516",,"http://bit.ly/2xzHO5U, http://bit.ly/2yWcFO2",Northern Africa,3
44211,Sub-Saharan Africa,21-Oct-17,2017,Oct,3,,3,,,3,,Shot,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"7.986535000000, 16.974168900000",,,Western Africa,2
44212,Sub-Saharan Africa,21-Oct-17,2017,Oct,2,,2,,2,,,Starvation,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"7.986535000000, 16.974168900000",,,Northern Africa,2
44213,Horn of Africa,21-Oct-17,2017,Oct,1,,1,,,1,,Dehydration,"Eritrea, near the border with Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"36.506691600000, 15.139950330000",,,Eastern Africa,2
44214,North Africa,21-Oct-17,2017,Oct,1,,1,,,1,,Excessive Physical Abuse,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.856858600000, 23.311238900000",,,Northern Africa,2
44215,Sub-Saharan Africa,21-Oct-17,2017,Oct,1,,1,,,1,1,Sickness and lack of access to medicines,"Ougadougou, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi),"-1.519660300000, 12.371427700000",,,Western Africa,2
44216,North Africa,21-Oct-17,2017,Oct,1,,1,,,1,,Sickness and lack of access to medicines,"Sahara desert, near Egypt-Libya border",Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.916992190000, 29.430328420000",,,Northern Africa,2
43896,US-Mexico Border,20-Oct-17,2017,Oct,1,,1,,,1,,Drowning,"Río Bravo, near Kickapoo Casino, Eagle Pass, Maverick County, Texas",Zócalo,"28.608024008241, -100.444028174620",Central America to US,http://bit.ly/2xYUPdm,Northern America,1
43955,US-Mexico Border,20-Oct-17,2017,Oct,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.836883100000, -111.322463400000",Central America to US,http://www.humaneborders.info/,Northern America,5
43957,US-Mexico Border,20-Oct-17,2017,Oct,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.967683100000, -113.013308300000",Central America to US,http://www.humaneborders.info/,Northern America,5
44207,North Africa,20-Oct-17,2017,Oct,1,,1,,,1,,Excessive Physical Abuse,"Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.053676000000, 31.797583100000",,,Northern Africa,2
44208,North Africa,20-Oct-17,2017,Oct,3,,3,,,3,,Starvation,Egypt-Libya border,Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.981536870000, 30.664494070000",,,Northern Africa,2
44209,North Africa,20-Oct-17,2017,Oct,2,,2,,,2,,Harsh conditions,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.856858600000, 23.311238900000",,,Northern Africa,2
44210,Sub-Saharan Africa,20-Oct-17,2017,Oct,5,,5,,,,,Vehicle Accident,"Unspecified location in the Sahara desert, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.875976560000, 21.678486370000",,,Western Africa,2
43891,Mediterranean,19-Oct-17,2017,Oct,1,,1,,,1,,Drowning,"Body retrieved in Al Maya, west of Tripoli, Libya",IOM Libya,"32.826545914138, 12.898626708984",Central Mediterranean,,Uncategorized,4
43959,US-Mexico Border,19-Oct-17,2017,Oct,1,,1,,,1,,Hyperthermia,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.482611200000, -111.445179800000",Central America to US,http://www.humaneborders.info/,Northern America,5
