Web ID,Region of Incident,ReportedDate,Reported_Year,Reported_Month,Number Dead,Minimum Estimated Number of Missing,TotalDeadandMissing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality,
51117,Horn of Africa,9-Jun-18,2018,Jun,1,,1,,,1,,Vehicle Accident,"Dolo Odo, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4mi),"4.168021000000, 42.059173000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
44869,Mediterranean,8-Jun-18,2018,Jun,,1,1,119,,,,Drowning,Unspecified location off the coast of Libya,"Sea-Watch, Sea-Eye","33.442744459548, 13.295225531250",Central Mediterranean,"https://bit.ly/2y7oL7Y, https://www.facebook.com/seaeyeorg/posts/1442049102567649",Uncategorized,4,
44908,US-Mexico Border,8-Jun-18,2018,Jun,1,,1,,,1,,Uknown,"Dos Haches Ranch near Falfurrias, Texas, USA","US Border Patrol, South Texas Human Rights Center","26.581332200000, -98.145717100000",Central America to US,https,//bit.ly/2JtMCUp,Northern America,5
44909,US-Mexico Border,8-Jun-18,2018,Jun,1,,1,,,,,Drowning,"Banks of the Rio Bravo, near Peñitas, Texas, USA",US Border Patrol,"26.224776558085, -98.444569538623",Central America to US,https,//bit.ly/2JtMCUp,Northern America,5
51113,Sub-Saharan Africa,8-Jun-18,2018,Jun,1,,1,,1,,,Sickness and lack of access to medicines,"Zinder, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),"13.839598000000, 8.983237000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44868,US-Mexico Border,7-Jun-18,2018,Jun,1,,1,,,1,,Dehydration,"Comanche ranch, Maverick County, Texas, USA","El Horizonte, Rancherita, SuperChannel12","28.628036100000, -100.158954100000",Central America to US,"https://bit.ly/2JJ7wOE, https://bit.ly/2sNPpgZ, https://bit.ly/2l3OVyZ",Northern America,3,
44931,US-Mexico Border,7-Jun-18,2018,Jun,1,,1,,,1,,Asphyxiation,"Inside truck near Reynosa, Tamaulipas, Mexico",TeleSur,"26.104497350372, -98.417371418359",Central America to US,"https://bit.ly/2IUWBwI, https://bit.ly/2KMiUK3",Central America,1,
45774,US-Mexico Border,7-Jun-18,2018,Jun,1,,1,,,1,,Uknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.291826600000, -111.360278900000",Central America to US,http,//www.humaneborders.info/,Northern America,5
51112,Sub-Saharan Africa,7-Jun-18,2018,Jun,3,,3,,,3,,Vehicle Accident,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.639167000000, -8.002778000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44865,Horn of Africa,6-Jun-18,2018,Jun,46,16,62,39,9,37,,Drowning,"Unspecified location in the Gulf of Aden, off the coast of Yemen",IOM Yemen,"13.294063151582, 48.550706339955",Horn Africa to Yemen,https,//bit.ly/2M2Taa6,Western Asia,4
45773,US-Mexico Border,6-Jun-18,2018,Jun,1,,1,,,,,Uknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.856897500000, -112.741690000000",Central America to US,http,//www.humaneborders.info/,Northern America,5
45738,US-Mexico Border,5-Jun-18,2018,Jun,1,,1,,,1,,Drowning,"Río Nuevo, Calexico, Imperial County, California, USA","Consulado de México en Calexico, Imperial County Coroner's Office","32.671516676684, -115.519029753590",Central America to US,,Northern America,5,
51111,Sub-Saharan Africa,5-Jun-18,2018,Jun,3,,3,,,1,,Uknown,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.669425000000, -7.909603000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44922,US-Mexico Border,4-Jun-18,2018,Jun,1,,1,,,1,,Uknown,"Las Borcitas South Ranch near Falfurrias, Brooks County, Texas, USA","US Border Patrol, South Texas Human Rights Center","27.188720000000, -98.172621000000",Central America to US,https,//bit.ly/2Jk42i9,Northern America,5
44923,US-Mexico Border,4-Jun-18,2018,Jun,1,,1,,,,,Uknown,"Near Brownsville, Cameron County, Texas, USA",US Border Patrol,"25.920275789511, -97.516709874219",Central America to US,https,//bit.ly/2Jk42i9,Northern America,5
44924,US-Mexico Border,4-Jun-18,2018,Jun,1,,1,,,,,Uknown,"Near Mission, Hidalgo County, Texas, USA",US Border Patrol,"26.191263421922, -98.358252184375",Central America to US,https,//bit.ly/2Jk42i9,Northern America,5
45772,US-Mexico Border,4-Jun-18,2018,Jun,1,,1,,,1,,Uknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.224961900000, -111.706512600000",Central America to US,http,//www.humaneborders.info/,Northern America,5
51110,North Africa,4-Jun-18,2018,Jun,2,,2,,,2,,Shot,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"27.129730000000, 14.468660000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44834,Mediterranean,3-Jun-18,2018,Jun,9,1,10,5,1,2,6,Drowning,"Off the coast of Kekova Geyikova island, near Demre district, Antalya province, Turkey","Turkish Coast Guard, Daily Sabah","36.159498189650, 29.870973380859",Eastern Mediterranean,"https://bit.ly/2kOerZ0, https://bit.ly/2JsSYm9",Uncategorized,5,
44864,US-Mexico Border,3-Jun-18,2018,Jun,1,,1,,,1,,Drowning,"Tijuana beach, near US-Mexico border fence, Baja California, Mexico","El Sol de Tijuana, Debate","32.534237188302, -117.123799419950",Central America to US,"https://bit.ly/2LujLvZ, https://bit.ly/2HrxCAK",Central America,3,
44902,Mediterranean,3-Jun-18,2018,Jun,1,,1,,,1,,Drowning,"Body recovered on Plage Sidi Rihane, near Aokas, Béjaïa - east of Algiers, Algeria",La Dépêche de Kabylie,"36.641705615056, 5.245392575671",Central Mediterranean,https,//bit.ly/2trpRpc,Northern Africa,1
51107,North Africa,3-Jun-18,2018,Jun,2,,2,,1,1,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.512845000000, 12.670704000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51108,Sub-Saharan Africa,3-Jun-18,2018,Jun,2,,2,,2,,,Sickness and lack of access to medicines,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),"16.929042000000, 7.953071000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
51109,Sub-Saharan Africa,3-Jun-18,2018,Jun,2,,2,,,2,,Sickness and lack of access to medicines,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),"16.941194000000, 7.964399000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44833,Mediterranean,2-Jun-18,2018,Jun,84,28,112,68,6,6,,Drowning,"Off Kerkennah Island, Sfax, Tunisia",IOM Tunisia,"34.874223027787, 11.536226212500",Central Mediterranean,"https://bit.ly/2sNmNDM, https://bit.ly/2M2NpIF",Uncategorized,4,
44835,Mediterranean,2-Jun-18,2018,Jun,,1,1,41,,1,,Drowning,Alboran Sea between Morocco and Spain,Salvamento Marítimo,"35.698609483239, -4.792843715625",Western Mediterranean,https,//bit.ly/2sDFl9f,Uncategorized,5
44836,Mediterranean,2-Jun-18,2018,Jun,2,,2,,1,1,,Drowning,"Bodies recovered on beach in Tangiers, Morocco",Asociación Pro Derechos Humanos de Andalucía,"35.795396210661, -5.834297622754",Western Mediterranean,"https://bit.ly/2kKFUKT, https://bit.ly/2HjpRwy",Uncategorized,3,
45737,US-Mexico Border,2-Jun-18,2018,Jun,1,,1,,,1,,Drowning,"All-American Canal, Calexico, Imperial County, California, USA","Consulado de México en Calexico, Imperial County Coroner's Office","32.708594035023, -115.516028609260",Central America to US,,Northern America,5,
51104,North Africa,2-Jun-18,2018,Jun,1,,1,,,1,,Starvation,"Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.263195000000, 23.411013000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51105,North Africa,2-Jun-18,2018,Jun,2,,2,,2,,1,Sickness and lack of access to medicines,"Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.943709000000, 27.672666000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51106,Sub-Saharan Africa,2-Jun-18,2018,Jun,1,,1,,,1,,Sickness and lack of access to medicines,"Zinder, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),"13.794627000000, 8.989361000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44919,US-Mexico Border,1-Jun-18,2018,Jun,1,,1,,,,,Drowning,"Río Bravo near 509 Felix Martinez, Los Ébanos, Hidalgo County, Texas, USA",US Border Patrol,"26.243405100000, -98.561688500000",Central America to US,https,//bit.ly/2Jfdfbu,Northern America,5
51103,Sub-Saharan Africa,1-Jun-18,2018,Jun,1,,1,,,1,,Sickness and lack of access to medicines,"Zinder, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),"13.805278000000, 8.988333000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
45769,US-Mexico Border,31-May-18,2018,May,1,,1,,,1,,Drowning,"Río Bravo, near Military Road, Peñitas, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,"26.223264873057, -98.449928238098",Central America to US,,Northern America,5,
49263,US-Mexico Border,31-May-18,2018,May,1,,1,,,1,,Heat stroke,"Black Gap Fish Camp, Brewster County, Texas, USA",Brewster County Sheriff's Office,"29.543033836743, -102.914394146680",,,Northern America,5,
51101,North Africa,31-May-18,2018,May,1,,1,,,1,,Starvation,"Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"31.723048000000, 14.025968000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51102,Horn of Africa,31-May-18,2018,May,1,,1,,,1,,Vehicle Accident,"Tog Waajale, Ethiopia-Somalia border",Mixed Migration Monitoring Mechanism Initiative (4mi),"9.599192000000, 43.343533000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
51098,North Africa,30-May-18,2018,May,1,,1,,1,,1,Sickness and lack of access to medicines,"Near Gedaref, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"13.966799000000, 35.440559000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51099,North Africa,30-May-18,2018,May,2,,2,,1,1,2,Sickness and lack of access to medicines,"Sahara desert, Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"20.610678000000, 27.916851000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51100,North Africa,30-May-18,2018,May,1,,1,,1,,1,Sickness and lack of access to medicines,"Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.943709000000, 27.672666000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44832,Mediterranean,29-May-18,2018,May,1,1,2,3,,,,Drowning,"Gibraltar Strait, 24 nautical miles south-west of Tarifa, Spain","Salvamento Marítimo, Caminando Fronteras","35.974321453972, -5.631915520313",Western Mediterranean,"https://bit.ly/2sgJvVk, https://bit.ly/2GWxKrD",Uncategorized,5,
44861,US-Mexico Border,29-May-18,2018,May,1,,1,,,1,,Uknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.650171900000, -111.989676600000",Central America to US,http,//humaneborders.info/,Northern America,5
44862,US-Mexico Border,29-May-18,2018,May,1,,1,,,1,,Hyperthermia,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.977172300000, -111.275046800000",Central America to US,http,//humaneborders.info/,Northern America,5
51096,Horn of Africa,29-May-18,2018,May,5,,5,,,5,,Shot,"Near Sendafa, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4mi),"9.162732000000, 39.016822000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51097,North Africa,29-May-18,2018,May,2,,2,,1,1,,Sickness and lack of access to medicines,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.143170000000, 23.823002000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51092,North Africa,28-May-18,2018,May,1,,1,,,1,,Vehicle Accident,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51093,North Africa,28-May-18,2018,May,2,,2,,2,,,Excessive Physical Abuse,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51094,North Africa,28-May-18,2018,May,2,,2,,2,,1,Sickness and lack of access to medicines,"Sahara desert near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"18.074280000000, 34.434549000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51095,Sub-Saharan Africa,28-May-18,2018,May,1,,1,,,1,,Sickness and lack of access to medicines,"Ougadougou, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi),"13.574530000000, -2.413660000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
51091,Sub-Saharan Africa,27-May-18,2018,May,1,,1,,,1,,Sickness and lack of access to medicines,"Ougadougou, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.357222000000, -1.535278000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44822,Mediterranean,26-May-18,2018,May,1,,1,,,1,,Sickness and lack of access to medicines,Died after being rescued by a Guardia Costiera vessel off the coast of Libya,"IOM Italy, UNHCR Italy","34.310004799433, 13.902308756250",Central Mediterranean,"https://bit.ly/2INc7Qa, https://bit.ly/2LCxIJ9",Uncategorized,4,
44823,US-Mexico Border,26-May-18,2018,May,1,,1,,,1,,Drowning,"Río Bravo, Éjido el Porvenir, near International Bridge Reynosa-Hidalgo, Reynosa, Tamaulipas, Mexico",El Mañana,"26.095201713489, -98.272057286647",Central America to US,https,//bit.ly/2IPqSlv,Central America,1
44824,North Africa,26-May-18,2018,May,1,,1,,,1,,Sickness and lack of access to medicines,"Forest near the Melilla border fence, Nador, Morocco","Association Les Ponts Solidaires Maroc, Association Marocaine des Droits Humaines Section Nador","35.254030354063, -2.958482647852",,"https://bit.ly/2L3covd, https://bit.ly/2xj4uvE",Northern Africa,1,
44831,Sub-Saharan Africa,26-May-18,2018,May,2,,2,80,,,,Dehydration,"Sahara desert, 382km north of Agadez, Niger",IOM Niger,"19.871463863634, 8.294152187500",,https,//bit.ly/2xso5tt,Western Africa,4
51090,North Africa,26-May-18,2018,May,1,,1,,,1,1,Sickness and lack of access to medicines,"Sahara desert, Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"20.610678000000, 27.916851000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44830,Mediterranean,25-May-18,2018,May,,5,5,400,,4,2,Drowning,Unspecified location off the coast of Libya,Sea-Watch,"33.832333519831, 13.674736737500",Central Mediterranean,https,//bit.ly/2seTQkA,Uncategorized,4
44860,US-Mexico Border,25-May-18,2018,May,1,,1,,,1,,Uknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"32.033764900000, -112.913721700000",Central America to US,http,//humaneborders.info/,Northern America,5
51089,North Africa,25-May-18,2018,May,1,,1,,,1,,Vehicle Accident,"Sahara desert, Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"20.610678000000, 27.916851000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44819,Mediterranean,24-May-18,2018,May,4,14,18,12,2,2,,Drowning,"Benmansour beach, near Kenitra, Morocco","EFE, Hespress","34.522568371876, -6.495380873535",Western Mediterranean,"https://bit.ly/2scVYcr, https://bit.ly/2ktDLTO",Uncategorized,3,
44820,US-Mexico Border,24-May-18,2018,May,2,,2,,,2,,Drowning,"Río Bravo, between Nuevo Laredo, Tamaulipas, Mexico, and Laredo, Webb County, Texas","El Mañana, Líderweb","27.477019753632, -99.481245090707",Central America to US,"https://bit.ly/2GOiY6g, https://bit.ly/2KUJiOq, https://bit.ly/2xqyLZg",Northern America,3,
51087,North Africa,24-May-18,2018,May,2,,2,,2,,,Sickness and lack of access to medicines,"Sabratha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"32.784352000000, 12.482521000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51088,North Africa,24-May-18,2018,May,1,,1,,1,,,Harsh conditions,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
44817,US-Mexico Border,23-May-18,2018,May,1,,1,3,1,,,Shot,"Near Río Bravo, Webb County, Texas, USA","The Monitor, USA Today, La Gente, The Guardian","27.362664159925, -99.491800304321",Central America to US,"https://bit.ly/2KPbvGh, https://usat.ly/2kmLqTW, https://bit.ly/2xbL5wp, https://bit.ly/2IV8vYz",Northern America,3,
44818,North Africa,23-May-18,2018,May,15,,15,25,,,,Shot,"Outside Bani Walid, Libya","Migrace, MSF","31.797583100000, 14.053676000000",,"https://bit.ly/2kotRCT, https://bit.ly/2IV6yLz",Northern Africa,4,
44920,US-Mexico Border,23-May-18,2018,May,1,,1,1,,1,,Uknown,"Private ranch, 198 County Road 226, near Falfurrias, Brooks County, Texas, USA","US Border Patrol, South Texas Human Rights Center","27.157295900000, -98.066475600000",Central America to US,https,//bit.ly/2Jb3sqm,Northern America,5
44921,US-Mexico Border,23-May-18,2018,May,1,,1,,,,,Uknown,"Near Armstrong, Kenedy County, Texas, USA",US Border Patrol,"26.874706501241, -97.828348448438",Central America to US,https,//bit.ly/2Jb3sqm,Northern America,5
51086,North Africa,23-May-18,2018,May,1,,1,,,1,1,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.603239000000, 23.030112000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51084,North Africa,22-May-18,2018,May,1,,1,,1,,,Sickness and lack of access to medicines,"Between Adjabiya and Tripoli, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"29.932036000000, 18.676180000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51085,Sub-Saharan Africa,22-May-18,2018,May,1,,1,,,1,,Dehydration,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),"16.975204000000, 7.965108000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
44814,US-Mexico Border,21-May-18,2018,May,1,,1,,,1,,Uknown,"North of Mexico's border towns of Candelaria and Cajoncitos, likely in Presidio County, Texas, USA","El Milenio, López Doriga","30.695368850719, -104.876604489060",Central America to US,"https://bit.ly/2KGQkX1, https://bit.ly/2IUNYqa",Northern America,1,
44859,US-Mexico Border,21-May-18,2018,May,1,,1,,,,,Hyperthermia,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,"31.578054600000, -110.122208600000",Central America to US,http,//humaneborders.info/,Northern America,5
51083,Sub-Saharan Africa,21-May-18,2018,May,1,,1,,,1,,Dehydration,Unspecified location in Mali,Mixed Migration Monitoring Mechanism Initiative (4mi),"18.454354000000, 1.409992000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
51081,Sub-Saharan Africa,20-May-18,2018,May,2,,2,,,1,,Excessive Physical Abuse,"Kidal, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"18.454354000000, 1.409992000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
